NAME	TITLE	SCORE	
RBL1		0.20781146	
PIP4P2		0.20779563	
NDUFAB1		0.20779383	
ZRSR2		0.20774233	
SHPK		0.20771113	
GABPB1-AS1		0.20766328	
INIP		0.20760074	
TOP1		0.20754644	
IFNGR2		0.2075439	
TRIM32		0.20752688	
CCDC88C		0.20747295	
AIMP1		0.20741636	
TRAPPC2		0.20737055	
SNRPGP2		0.20731445	
UNC5CL		0.20729661	
TSPAN15		0.20720302	
NDUFA6-DT		0.20699708	
SUSD6		0.20695415	
TMCO6		0.20691596	
LGALS4		0.20679763	
FAM110A		0.20677176	
ZNF28		0.20676245	
STRA6		0.20675626	
ABCB10		0.20639497	
SIKE1		0.20636879	
KRT8P3		0.20633887	
LRR1		0.20622541	
DDHD2		0.20619255	
AL391807.1		0.20585302	
TRIM16		0.2057994	
PHB2		0.20573089	
CACNB2		0.20555915	
MAT2B		0.20549566	
TGFB1I1		0.2054118	
LINC02482		0.20534174	
PGAM4		0.20532514	
ANGEL1		0.20530666	
KLHDC7A		0.20525421	
MAP9		0.20519876	
AC106795.1		0.20512794	
C12orf65		0.20503412	
TSPAN6		0.20501262	
USB1		0.20490704	
ADAT1		0.20490149	
TMEM9B		0.2047002	
DGKA		0.20464163	
CCPG1		0.20462951	
ACTR3B		0.20462391	
AC012085.1		0.20457974	
SLC35A1		0.20454332	
CENPW		0.20440604	
WWC2		0.20435967	
LHFPL3-AS1		0.20427652	
MRTO4		0.20425084	
REXO2		0.20419018	
TIMM17A		0.20408557	
EIF5B		0.20400235	
UNC45A		0.20395093	
SLC16A9		0.20393233	
SNUPN		0.20379658	
ADGRF2		0.20379406	
RPL12		0.20378645	
NRG1		0.20360656	
PCNX2		0.2035857	
KCTD21-AS1		0.20353726	
TGFBI		0.20343725	
HDHD5		0.20340106	
TM9SF2		0.20318867	
HMGN4		0.20302889	
TMEM200B		0.20299274	
PI4K2B		0.20288965	
ZNF799		0.20286402	
TIMM29		0.20282324	
GANAB		0.20269637	
NOP58		0.20268069	
AFG1L		0.20263962	
RASSF6		0.20255129	
FAM199X		0.20251706	
FAM118A		0.20235965	
TRIM16L		0.20226943	
FAM107B		0.20221263	
PAAF1		0.20215014	
KCND1		0.20212118	
PEX13		0.20200716	
AL031058.1		0.20196292	
PRKCD		0.2018445	
MICALL1		0.20179251	
CCDC88B		0.2017289	
GAPDHP65		0.20170237	
AC073073.2		0.2016659	
SRRD		0.20164272	
AL121603.2		0.20145291	
CTAGE1		0.20145108	
DEDD		0.20142417	
ZBTB9		0.2013906	
HOMEZ		0.20128328	
CFAP91		0.20127332	
CLUHP3		0.20107062	
PTPN13		0.20087573	
KIAA0895		0.20083202	
EPHA8		0.20081483	
HID1		0.20075312	
LINC00672		0.20072192	
PPP2R1B		0.20070514	
AC091057.1		0.20065826	
SAAL1		0.20065	
MAP3K9		0.2005992	
BAX		0.20048721	
NOL4		0.20035475	
PRRC1		0.20031983	
FANCE		0.20023999	
RGL1		0.20006135	
STK38L		0.2000584	
KIN		0.20000224	
ATG3		0.19985834	
NUP155		0.1997847	
FKBP14		0.19962679	
VGLL3		0.19962646	
LINC02762		0.19950588	
TOMM20		0.19948828	
PCTP		0.19945191	
CIDECP1		0.19942509	
NIPAL1		0.19935669	
GPX3		0.19934192	
NUTM2A-AS1		0.1993354	
YWHAQ		0.19932695	
AL390039.1		0.19915828	
HES6		0.19904682	
PDE8B		0.19900353	
TMEM86B		0.19893813	
DENND11		0.19891699	
GYG2		0.19884418	
PDGFC		0.19883941	
RASA1		0.19880365	
ACTB		0.19871283	
ZCCHC10		0.19863577	
RINL		0.19857726	
CHCHD3		0.19857426	
ULBP3		0.19822328	
HSD17B14		0.19821212	
CIB2		0.19820806	
TMEM138		0.19813566	
H1-10-AS1		0.19800866	
AP000254.2		0.19799006	
FCAMR		0.19798087	
LIMA1		0.1979429	
RPL11		0.1978956	
NOC3L		0.19784254	
SNX24		0.19778444	
SPAG4		0.19778225	
AFG3L2		0.19775489	
CACNA1F		0.19772492	
SMAP2		0.1976059	
PMS1		0.19755608	
TMEM67		0.19755265	
AL078621.1		0.19745311	
IYD		0.19701254	
IGSF3		0.19698882	
ACAD8		0.19691671	
CCDC25		0.19688025	
TAF11		0.19682647	
Z83745.1		0.19677638	
RAP1GDS1		0.19677201	
UMPS		0.19668639	
TMBIM4		0.19667257	
STARD9		0.19660202	
SPRYD4		0.19658518	
SURF4		0.19636817	
VTI1B		0.19623718	
ERO1A		0.19611694	
KCNMB4		0.19609872	
ZGLP1		0.1960373	
SNX33		0.19601743	
DSC1		0.19596851	
GNPAT		0.19595695	
ZNF70		0.19589418	
ELOA-AS1		0.19578187	
CCDC58		0.19565572	
EIF2AK2		0.1956533	
USP35		0.19561848	
ZC3HC1		0.19558917	
EFNA3		0.19534922	
FNDC5		0.19530033	
MTIF3		0.19523796	
NIT2		0.19516867	
PLEKHG6		0.19510981	
FAF1		0.19501226	
CDK16		0.19501162	
TMEM147		0.19490868	
SLC25A44		0.19474924	
KCNT2		0.19458358	
TXNL4B		0.19452444	
SLBP		0.19440591	
NCBP2		0.19435185	
MXD3		0.19434361	
SRSF1		0.19430822	
MEIS3		0.19423532	
NKAPP1		0.19417153	
RBBP7		0.19415706	
ZNF483		0.19413222	
ALKBH6		0.19398981	
EIF2B4		0.1939511	
WDR19		0.19390132	
MAIP1		0.19386506	
WDR46		0.19380541	
PBX1		0.19366147	
PHETA1		0.19351344	
MEX3A		0.19348177	
RPL38		0.19342263	
RNLS		0.19339256	
DNAH14		0.19326276	
GLTP		0.19322395	
LINC01671		0.1931068	
KDM4D		0.19302614	
ST7		0.19300988	
LAP3		0.19293238	
C12orf73		0.19280037	
AKAP3		0.19274633	
EEF1A1		0.19271961	
ADAMTSL1		0.19267449	
ARHGAP17		0.19262809	
ZNF48		0.19259281	
C1orf74		0.19254532	
RWDD4P2		0.19243832	
ATP7B		0.1923029	
RAD54B		0.19218606	
MARCHF5		0.19193979	
NDUFB1P1		0.19187187	
KIAA1958		0.19186823	
RPS2P55		0.19184887	
ANXA13		0.19175981	
LINC00926		0.19165055	
KIAA0753		0.19161884	
RFK		0.19114248	
VMP1		0.19107805	
BTF3L4		0.19093914	
CNN3		0.190843	
MBP		0.1908125	
AC135178.4		0.19067349	
POLDIP3		0.19065447	
EMC8		0.1905911	
TMEM63A		0.1905094	
SH2D5		0.19044335	
TSPAN11		0.19042866	
QPCTL		0.19038278	
RN7SL1		0.19037089	
FSD1		0.19027592	
SUMO2		0.190177	
LAMA2		0.19016786	
CISD2		0.18997492	
BBS1		0.18996452	
TTC33		0.18978935	
SFR1		0.18977273	
DBT		0.18973912	
COA7		0.18968973	
DNAH17		0.18963885	
JAK3		0.18963408	
RBM28		0.18958983	
OXSM		0.18957904	
TMEM132C		0.18957695	
POLR3G		0.18956323	
YBEY		0.1895399	
GRIA4		0.18953459	
CERNA2		0.18953085	
XRCC2		0.18945116	
ST20		0.1894056	
ZNF763		0.18928093	
FNTB		0.18922766	
PTPN18		0.18922552	
ARHGAP19		0.18918853	
TECR		0.18916358	
SIX4		0.18883497	
MMAA		0.18874007	
REXO5		0.1886701	
AL049873.1		0.18866442	
SCNN1B		0.18866041	
TMEM120A		0.1886374	
AP000344.2		0.18855223	
RFWD3		0.1885416	
PROC		0.18840343	
KNG1		0.18837126	
LMCD1		0.18828681	
LDHB		0.18812948	
WDR5B		0.18808064	
PALM		0.18806139	
DLG4		0.18805885	
TCTEX1D2		0.1880525	
PPA2		0.18800339	
TMSB4XP8		0.18785398	
CARD8		0.1877898	
TP53		0.18778381	
PRPSAP1		0.18777785	
KCTD10		0.18770795	
DDB1		0.18765901	
ERVK3-1		0.18759516	
FAM155A		0.18740255	
DOCK8		0.18722984	
YBX1P1		0.18719068	
ARL6IP4		0.18715057	
GPR89A		0.18706623	
DNAJC5		0.18705069	
RPS4Y1		0.18702097	
SKIDA1		0.18683735	
ZSCAN12		0.1867598	
RAB38		0.18667224	
LRP2BP		0.18655595	
SDHD		0.18653944	
RPL10A		0.18636893	
MTRR		0.18630548	
ENPP1		0.18622056	
NR4A1		0.18620318	
FDX1		0.18604328	
PSPH		0.18595053	
CLDN7		0.18589951	
CREB3L1		0.18576413	
MAP4K3-DT		0.18573853	
SLC25A25		0.18557215	
GAPDHP1		0.18543783	
CAMKK2		0.18541819	
SWT1		0.18525393	
TRPM7		0.18509702	
SNAI3-AS1		0.18498579	
CDHR2		0.18496653	
HNRNPUP1		0.18492973	
ZNF69		0.18491767	
MYRFL		0.18488936	
CCDC17		0.18482643	
LOXL2		0.18480766	
ZDHHC3		0.18473867	
CC2D1A		0.18471849	
MYC		0.1846922	
RSL24D1		0.18448724	
ARPC5L		0.18443996	
ADIRF-AS1		0.18428902	
RASSF3		0.18416414	
AP002026.1		0.18404472	
MDFI		0.18398805	
RPS20		0.1839343	
UHRF1BP1		0.18385255	
BMP8A		0.18377504	
CEP20		0.18373935	
GPN2		0.18371832	
TTBK2		0.18371429	
ZNNT1		0.18369888	
RPS27		0.18366212	
ARIH2P1		0.18363775	
LDHD		0.18342696	
AQR		0.18309689	
SPAG7		0.18301986	
FMNL3		0.18296248	
PRR36		0.18291675	
TRIM35		0.18289539	
MCCC1		0.182874	
CAPNS1		0.1828091	
IKBKG		0.1827206	
FAM27E3		0.18267833	
LRRC8B		0.18265095	
CLDN10		0.18253773	
CYFIP1		0.18250977	
RBM45		0.1824622	
ELAC2		0.18242168	
EIF2B5		0.18231608	
RNF135		0.18229915	
SLC16A2		0.18218668	
GLI1		0.18213636	
SUCLA2		0.18202029	
EBPL		0.18180162	
FPGT-TNNI3K		0.18174757	
RPL30		0.18171802	
BBS4		0.18165998	
KIAA1143		0.18160035	
FAM200B		0.18144932	
ANKRD50		0.18125755	
NSUN4		0.18121248	
HDX		0.18105672	
ABHD15		0.1810134	
CFAP221		0.1808516	
SLC41A1		0.18082094	
SAMD1		0.18081906	
ZNF669		0.18071659	
CHD4		0.18066613	
TXK		0.18064113	
LIPT2		0.18057682	
SNRNP25		0.18056819	
UNCX		0.1805232	
KIF1C		0.18050584	
TBPL1		0.18050179	
LRRC40		0.1804414	
AL031778.1		0.18031524	
PHTF1		0.18026471	
DLSTP1		0.18025216	
COX15		0.18015255	
LINC01555		0.1799692	
SCTR-AS1		0.17992064	
EFHB		0.17991778	
CRYZ		0.17980193	
GTF2H3		0.1796152	
DNAJC17		0.17942034	
SPECC1L		0.17939976	
ALMS1		0.17932616	
LAMTOR5		0.17929478	
TJP2		0.1791209	
NXT2		0.17906961	
POMP		0.17905432	
HNF4A		0.17896865	
AL359643.2		0.17896366	
AC012513.3		0.17894119	
PATZ1		0.17893568	
KLHL42		0.17883523	
ARL8B		0.17877397	
BANF1		0.17871533	
FBXO36		0.17871238	
EDC3		0.17870764	
UQCR11		0.17869878	
FBL		0.17861438	
ARL10		0.1784249	
AADAT		0.17822999	
TAF15		0.17821401	
LBX2-AS1		0.17819162	
KDM7A-DT		0.17812261	
TMEM25		0.17795518	
NPM1P6		0.17792004	
PICALM		0.17783323	
ZPR1		0.17770593	
CD3EAP		0.17769703	
NUDT2		0.17763452	
KRTCAP2P1		0.17756312	
RBIS		0.17740089	
NBPF11		0.1773606	
FAT4		0.17733516	
DHRS1		0.17732477	
LARS1		0.17726004	
ZSCAN30		0.17714283	
CDC23		0.17712848	
EARS2		0.17698349	
PPP1R14B		0.17687488	
AP002840.2		0.17681381	
COA6		0.17680798	
LIG4		0.17679796	
ZNF774		0.1767328	
NDUFAF2P1		0.1766854	
DNAJC14		0.17652924	
EAF1		0.17645471	
CYREN		0.17641284	
TMX2P1		0.17622656	
EIF4ENIF1		0.1761818	
AK7		0.17616434	
PMM1		0.17605129	
NEDD4		0.17596054	
MAPK14		0.17589654	
PAK1IP1		0.17576574	
SLC27A5		0.17574106	
C1D		0.17573702	
CFAP251		0.17567056	
ASL		0.17557247	
IFNGR1		0.17552897	
NFASC		0.17544094	
SLC30A9		0.17517209	
GAB2		0.17513382	
FAM86B1		0.17509837	
PALB2		0.17508842	
GZF1		0.1748746	
AC099778.1		0.17462243	
TAF8		0.1745957	
AC008752.4		0.17459053	
GALNT15		0.17453603	
FRMD8		0.1744452	
ABHD18		0.17439923	
NEFM		0.1742503	
CTH		0.17414263	
FBXO10		0.17408165	
TMEM81		0.17406352	
RANP4		0.17399557	
METTL4		0.17398559	
TBC1D8B		0.17386931	
ARSB		0.17383918	
NAA10		0.17370886	
MLLT10		0.17367755	
HIP1R		0.17364268	
BTBD10		0.17363025	
ARMC10		0.17340888	
AGAP4		0.17333068	
AC008915.3		0.1732595	
SLFN13		0.1732118	
RPS26		0.17320944	
ANP32B		0.17313282	
UBA3		0.17307289	
TFIP11		0.17305194	
FGF1		0.17298672	
MRPS35		0.17297304	
C19orf57		0.17293328	
NR6A1		0.17286228	
AC016590.3		0.17283484	
PMAIP1		0.17272355	
RPL23AP7		0.17272091	
RASSF4		0.17269441	
THAP2		0.17266251	
ZNF252P		0.172631	
PAQR3		0.17259477	
GATC		0.17254457	
MTX1		0.17247206	
DEPTOR		0.17247146	
ESF1		0.17227682	
LONP2		0.17224364	
RIPK2		0.1721464	
CAMK4		0.17206182	
TMEM62		0.1720357	
AL731563.3		0.17194638	
AC093535.2		0.17177887	
AL157392.3		0.17167792	
PLCXD2		0.17163374	
LINC00623		0.1715785	
BST1		0.17149363	
CPQ		0.17146938	
METTL7A		0.17135939	
CAPRIN1		0.17132802	
CTBP2P4		0.17128809	
UBE2F		0.17128439	
AP001992.1		0.17119034	
RUFY1		0.17117196	
TTC19		0.17099097	
AGPAT5		0.1709258	
KBTBD8		0.170887	
ZNF44		0.17079954	
BRIX1		0.17079328	
GRIN2D		0.17078173	
Z97832.2		0.17073308	
LAMTOR4		0.17069241	
AC005000.1		0.17067972	
XPNPEP2		0.17057444	
AC127502.2		0.17053716	
RAPGEFL1		0.1705209	
SRSF7		0.17042467	
NOLC1		0.17031798	
SETD9		0.17031343	
MTX2		0.17029601	
ELP3		0.17027375	
KRBA2		0.17021315	
CROCCP2		0.17004913	
SUMO1		0.16997737	
TGOLN2		0.16993602	
TRIM68		0.1696931	
TRAPPC11		0.16966769	
CFAP20DC		0.16962212	
EXOSC8		0.16959798	
HAUS5		0.1695933	
PRPSAP2		0.16957757	
AOC2		0.1695763	
CCT6A		0.16951907	
LRFN5		0.1692902	
VPS4A		0.16924915	
AC022893.1		0.16918728	
CASP6		0.16907331	
ZNF540		0.1690315	
STRN		0.16878304	
NBAS		0.1687083	
PNMA3		0.16869926	
PRKDC		0.16860822	
MCCC2		0.16859266	
LRRFIP2		0.16857512	
NOL8		0.16855563	
ERVMER34-1		0.16855559	
AMACR		0.16850883	
RPL24		0.16848348	
ENAH		0.16845775	
JAGN1		0.16838506	
MFN1		0.16837339	
SNX27		0.1683597	
C4A		0.16832116	
MAP7D1		0.16829482	
C12orf57		0.16824153	
AFG3L1P		0.16820613	
ELOF1		0.16816336	
AC025588.1		0.1681484	
UBXN7		0.16808553	
CTC1		0.16806531	
ARHGEF38		0.1679275	
TSHZ3		0.1679032	
AC090498.1		0.16786335	
VDAC1P2		0.16785908	
ANP32BP1		0.16782555	
ADAMTS10		0.16772386	
HYPK		0.16771168	
USP43		0.16766615	
MIR1244-2		0.16765432	
LNPK		0.16761006	
GALNT16		0.16760379	
RER1		0.16755578	
AL136116.3		0.16751209	
HMCN2		0.1675011	
HSD11B1L		0.1674968	
CFAP36		0.1674541	
AVPI1		0.16739167	
LETM2		0.16737983	
COG7		0.16731791	
SLC19A1		0.16731702	
MED8		0.16727066	
ANKMY2		0.1672112	
LY6G5B		0.16719595	
KARS1		0.16717124	
TPRG1L		0.16715679	
SNHG11		0.16714372	
FAM161A		0.16710955	
TBCCD1		0.16707224	
GPD2		0.16705967	
PDCD4		0.16697691	
MED20		0.1669446	
SSH1		0.16687268	
PERP		0.16684945	
CLDN6		0.16683221	
TMEM126A		0.16653682	
IFT88		0.16645405	
AC068831.6		0.1662801	
MRPL10		0.16618629	
CYRIB		0.16610166	
C2CD2		0.16604881	
ZNF717		0.16603808	
DNAJC21		0.1659251	
FAM177A1		0.16591887	
RPL5		0.16587754	
EEF1E1		0.16580935	
METTL8		0.16577709	
MYO5B		0.16566929	
LPAR6		0.16563699	
COP1		0.16563675	
U2SURP		0.16556227	
MIRLET7A1HG		0.16550532	
CACNA1C		0.16550288	
KDM2B		0.16538802	
AP001469.3		0.16531777	
SLC39A11		0.16527675	
AP003352.1		0.16519687	
ASCC3		0.16512592	
GPLD1		0.16505407	
CLTCL1		0.16499966	
CUEDC2		0.16486342	
SNRPGP10		0.16475396	
COL21A1		0.16471642	
AP001542.3		0.16471021	
PVT1		0.16459821	
CD82		0.1644935	
RALGDS		0.16443338	
IFT46		0.16439226	
LINC01338		0.16434044	
NHLRC2		0.16431442	
CD276		0.16430615	
RAD9A		0.1642656	
TTLL9		0.1642652	
SLC25A51		0.16417378	
LSM2		0.1641159	
SLC5A9		0.16398583	
PLRG1		0.16392659	
CRLS1		0.16391815	
GTF2A2		0.1638681	
FKBP11		0.16386598	
TNK1		0.16382678	
CNOT6		0.16378175	
CCDC112		0.163772	
TAGLN2		0.16369806	
MMS22L		0.163689	
LINC01145		0.16367345	
HNRNPA1L2		0.16364332	
MSTO1		0.16359365	
ACTR2		0.16356179	
FAM98B		0.16355208	
POP4		0.1635072	
AC016582.3		0.16324022	
CFDP1		0.16323583	
AC005586.1		0.1632031	
PSMB2		0.16318609	
ZCCHC18		0.1631465	
GTF3C6		0.16303572	
ZNF652		0.16292788	
COL1A1		0.16290216	
PRSS35		0.16279902	
NEDD9		0.1627898	
AC132219.2		0.16274047	
YBX1		0.16265827	
AC004918.3		0.16264841	
TIMM10		0.16262798	
RFXAP		0.16253652	
C9orf85		0.16234876	
FKBP9		0.16228186	
MTERF3		0.16222225	
RBM4B		0.16220626	
CKS1BP3		0.16208336	
DHRS12		0.16203529	
CCDC84		0.16196617	
LDLRAP1		0.16193327	
MPV17L2		0.16189817	
ADM5		0.1618375	
AL162253.2		0.16180807	
GTF2E1		0.16170606	
TRAF3IP1		0.16164812	
URM1		0.16163784	
IFIT5		0.1615827	
PIK3CD-AS2		0.16153765	
PEX26		0.1614956	
AL035413.1		0.16149004	
CHMP5		0.16148752	
SS18L2		0.16147165	
DPAGT1		0.1614457	
SCAPER		0.16141716	
TOMM40P4		0.1613953	
AC018653.3		0.16106482	
STRBP		0.16101438	
LMLN		0.1610103	
IRF9		0.16100188	
ARL17B		0.16097839	
PIFO		0.16091546	
MSRB3		0.16089484	
HDAC8		0.16088793	
DMAC2		0.16079743	
MRPS9		0.16071604	
AC006963.1		0.16066812	
JTB		0.16064094	
UGT3A2		0.16062948	
ABCA10		0.16056135	
RPL18		0.16052426	
CSGALNACT2		0.16047525	
AL513175.1		0.16045548	
NPIPB4		0.16040143	
UAP1		0.16038075	
FAM241B		0.1603467	
NUP42		0.16029096	
BX322639.1		0.1602513	
DCST2		0.16025111	
CLEC18B		0.16024013	
A1BG-AS1		0.16015351	
CHTF8		0.16013575	
WDR60		0.16012886	
AL592183.1		0.16010223	
KIAA1549		0.16007337	
AC040162.3		0.16006944	
SUPT20H		0.15999362	
ACP2		0.15982465	
COX18		0.15975486	
LZTFL1		0.15965241	
TUBA4A		0.15960956	
CHST10		0.15958108	
SMARCAL1		0.159544	
AC006213.1		0.15948705	
AKR7A2		0.15943968	
STX5		0.15942955	
BCL2L2-PABPN1		0.15941283	
STRADA		0.15930466	
AP003120.1		0.15927656	
FAM216A		0.15926702	
TPP2		0.15925133	
DDX51		0.15919757	
TJP3		0.15910819	
NOTCH4		0.15905406	
INTS7		0.15883577	
ARHGEF19		0.15883367	
TTC31		0.15881206	
SLC35E1		0.15879816	
RABL2B		0.15878904	
COPG1		0.15875843	
TEP1		0.15874314	
AL591895.1		0.15868533	
TRMT11		0.15862985	
PDCD2L		0.15851387	
MARVELD3		0.15851273	
MARCKS		0.15831277	
LINC00958		0.15830363	
CD1D		0.15824875	
IDH3B		0.15813397	
SUGP2		0.15812634	
ERICD		0.15808907	
RPL39		0.15800656	
TNFSF4		0.1579928	
RP9P		0.15794918	
SIMC1		0.15790917	
PCDHB15		0.15790603	
KAT14		0.15778042	
TNPO3		0.15772548	
AC135983.3		0.15768886	
USP18		0.15738817	
CNTLN		0.15711956	
C22orf24		0.15710638	
AL162231.2		0.15702775	
AC017104.1		0.15698728	
MAP2		0.15689428	
METTL2A		0.15680633	
SNHG8		0.15672383	
A4GALT		0.15666513	
KIAA0586		0.15664507	
PPFIA3		0.15651058	
PDE1B		0.15646847	
PYM1		0.15639769	
ARFIP1		0.15632674	
IFT81		0.1562569	
MRPL33		0.15607387	
AC145207.5		0.15605685	
NPM1P39		0.15589952	
HPRT1		0.15588121	
GPATCH11		0.15583402	
SCYL3		0.15570745	
PSMC3		0.1555531	
NBPF20		0.15552804	
EML2		0.15551084	
SEPTIN3		0.15550856	
TMED2-DT		0.15548363	
PPP3R1		0.1554422	
NFS1		0.15530857	
CDKL2		0.15523632	
AC131235.1		0.15515481	
AC093297.2		0.15510571	
SBDSP1		0.1550398	
PGRMC2		0.15492798	
ALX1		0.15490688	
APEX2		0.15487449	
GTF2F2		0.15476	
TSEN2		0.15474132	
AC006460.2		0.15467823	
ENTPD2		0.15467453	
DPP3		0.15466146	
PEX1		0.15454711	
HNRNPA3		0.15449975	
C22orf23		0.15448482	
AC245060.6		0.15439488	
TMEM69		0.15423553	
AC060780.1		0.15421663	
PHYHD1		0.15420905	
SATB1		0.15413795	
AC010326.3		0.15411049	
AL353796.1		0.15403855	
NUDC		0.1539875	
ZDHHC20		0.15391476	
MFSD12		0.15390235	
FAM32A		0.15389383	
BTN2A3P		0.15377499	
AL049873.2		0.15376101	
LLGL2		0.15362035	
LRRIQ1		0.15361078	
SPATA5L1		0.15359186	
EFTUD2		0.15355451	
ING5		0.153499	
SCOC		0.15347634	
ZNF326		0.15340169	
SLC38A7		0.1533824	
ARPC4		0.15324216	
POTEE		0.15322556	
GK		0.15311737	
ZNF343		0.15309373	
MGAT4B		0.15307194	
AC018413.1		0.15299898	
SLC39A7		0.15299018	
ZNF681		0.15296574	
NDUFAF8		0.15291545	
NET1		0.15288803	
TMEM256		0.15288462	
PEX3		0.15273103	
AP002784.2		0.15267171	
MPP1		0.152654	
LYG1		0.15256193	
SEC23IP		0.15250085	
PPL		0.15249729	
PDIA3P1		0.15242824	
COL5A3		0.1523606	
ZNF684		0.1523483	
SNX9		0.1523436	
ACP1		0.15221286	
TYW5		0.1521862	
ZNRF3		0.1521273	
MTA3		0.1520549	
TOMM22		0.15203375	
HARS2		0.15201621	
GOT2P2		0.15199238	
PCBD1		0.15194584	
DGCR11		0.15192752	
DARS1		0.15191476	
PORCN		0.15184197	
CNNM2		0.15179045	
ASIC3		0.15167809	
ARRB2		0.1516004	
SRSF12		0.15157935	
CYP39A1		0.1514977	
S100A10		0.15138872	
PFDN5		0.1513545	
PARP16		0.15134114	
COASY		0.1512497	
BRD7		0.1512285	
PTCH1		0.15116993	
DLGAP3		0.15103006	
SEC63P1		0.15100601	
GRIPAP1		0.15094212	
OSGEPL1		0.15092945	
LINC00888		0.15078092	
UQCR10		0.15077205	
NTN5		0.15072812	
HERC5		0.15049425	
BCAS3		0.15047637	
RAB34		0.15032111	
ERP44		0.15031825	
ZNF354C		0.15022214	
PDCL		0.15017	
UBAC1		0.15008827	
RAB31		0.15007322	
TATDN1		0.1499941	
PLAUR		0.14995128	
CYFIP2		0.14991899	
SYCE1L		0.14985958	
KLC2		0.14980137	
FAM13A		0.14970496	
DDX39A		0.14955376	
RPL7P1		0.14951445	
GTF2IP4		0.14950685	
BAG5		0.14950453	
MSH5-SAPCD1		0.14949362	
HDHD3		0.14939824	
AC083843.3		0.14938594	
BAG1		0.14938405	
SPECC1		0.14935113	
RALGPS2		0.14915216	
NKAIN1		0.14896862	
BPHL		0.14895007	
DHX33		0.14894879	
UPF3B		0.14884982	
RCCD1		0.1488321	
BTBD8		0.14878638	
RPL27A		0.14878571	
ZNF10		0.14872997	
WARS1		0.14856938	
CCDC89		0.14851433	
LSM5		0.14849162	
POLG		0.14844532	
NACA		0.1484147	
PPT2		0.14838949	
NAP1L1P3		0.1483475	
AP001324.1		0.14833932	
PHLDB2		0.14830562	
PSMB7		0.14828768	
CDK5RAP1		0.14820309	
PSPN		0.14818658	
CCDC146		0.14797717	
FAM8A1		0.14784348	
ABCF2		0.14781202	
AFMID		0.14777806	
SLC25A41		0.1476614	
POMT2		0.14765996	
AC009244.1		0.14761946	
ZC3HAV1L		0.14757235	
PLEKHG2		0.14753279	
AC093627.7		0.14751092	
UBE2L6		0.1474782	
AC004540.2		0.14747335	
TMOD4		0.1472082	
AC118344.2		0.14718379	
DNAAF2		0.14716914	
TMEM201		0.14701991	
FAHD2A		0.1469047	
SDHAF4		0.14687973	
AC105285.1		0.14684066	
PTMAP5		0.14674938	
RPS3AP6		0.14669967	
VCPKMT		0.1465803	
VTA1		0.14651413	
FUCA2		0.14650805	
LRRC1		0.14638942	
EVC2		0.14638841	
RPARP-AS1		0.1463692	
PSMA6P2		0.14635092	
KIF9		0.14626874	
CBX1		0.14613381	
PLK3		0.14609765	
AP000347.1		0.1460604	
RXRB		0.14602579	
LRRC4B		0.14600669	
ARHGEF9		0.14571844	
SMIM26		0.14565651	
ERBB2		0.14554529	
RNPS1		0.14532968	
CCNF		0.14530078	
ACO2		0.14513765	
DYNC1LI2		0.14504264	
ASNS		0.14500427	
AC090152.1		0.14461921	
RPL23		0.14455748	
SLC66A3		0.14455129	
RPL37		0.14445883	
ZNF431		0.14437868	
ID2-AS1		0.14417881	
NAMPT		0.14416109	
MFAP1		0.14416005	
HYOU1		0.14412226	
TMEM170A		0.14403968	
HNRNPLL		0.14386028	
CYP2D6		0.14375725	
ALOX12P2		0.14374311	
SPATA7		0.14355548	
RAB11A		0.14349832	
DNM2		0.14324032	
AZIN1-AS1		0.14321707	
SASS6		0.14318196	
ESAM		0.14310509	
SNHG29		0.14305778	
MRPS21		0.14305574	
LAPTM4B		0.14295028	
RPS11		0.14291815	
DNAJC12		0.14288089	
WWC1		0.14259715	
ZFP3		0.142509	
ECSIT		0.14243563	
CHORDC1		0.14241467	
SNX12		0.1424032	
C1S		0.14240189	
CDHR1		0.14239764	
ERCC2		0.14238161	
PDCD5		0.14227884	
A1CF		0.14227018	
CD24		0.14216667	
UFSP2		0.1421304	
TWF2		0.14212754	
PDLIM1		0.14206672	
ILKAP		0.14205806	
EIF3E		0.14205503	
CCDC93		0.14204316	
RAB3D		0.14201976	
AC087741.1		0.1419861	
DNMT3B		0.1417426	
MIR25		0.14173017	
PELI3		0.14170635	
AP000894.4		0.14157815	
CLN8		0.14149834	
MEIS2		0.1413572	
CHCHD1		0.14135505	
MTHFD2		0.14123274	
ZNF77		0.14122933	
LETMD1		0.14121832	
AC079776.1		0.14119525	
DDAH2		0.14107114	
LAMA1		0.1410515	
DRC7		0.1409509	
NBEAL2		0.14094356	
TRAF1		0.14077836	
AC009090.6		0.14065467	
RSPO3		0.14065018	
AL096706.1		0.14036097	
MLF1		0.14034623	
GPBP1L1		0.1403358	
COLCA2		0.14032556	
LINC02381		0.14030062	
NMT2		0.14013964	
AC010969.2		0.14007097	
LCMT1		0.14006984	
AC107952.2		0.14002958	
ZSCAN12P1		0.1400129	
CDH7		0.13998033	
ACOT11		0.13994092	
NKAIN2		0.13979673	
SMIM7		0.13977188	
PRPF4		0.13975668	
ROGDI		0.13974135	
AC026471.4		0.13963601	
SSBP1		0.13962366	
AGPAT1		0.13961048	
EPDR1		0.13956803	
TMEM30B		0.13947886	
EID3		0.13944776	
E2F3		0.13929072	
BCR		0.13920857	
